 time            vo              q               p1              p2             
 4.35516633e-05 -7.05185422e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.35545770e-05 -7.04198700e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.35576253e-05 -7.03309724e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.35608448e-05 -7.02507282e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.35642253e-05 -7.01793222e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.35678020e-05 -7.01158679e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.35715762e-05 -7.00601873e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.35755874e-05 -7.00115152e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.35798498e-05 -6.99695007e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.35844099e-05 -6.99334916e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.35892972e-05 -6.99030639e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.35945713e-05 -6.98776422e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.36002839e-05 -6.98567717e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.36065194e-05 -6.98399272e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.36133666e-05 -6.98266482e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.36209575e-05 -6.98164487e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.36294502e-05 -6.98088814e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.36390741e-05 -6.98034995e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.36490741e-05 -6.98001760e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.36590741e-05 -6.97982614e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.36690741e-05 -6.97971777e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.36790741e-05 -6.97965727e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.36890741e-05 -6.97962387e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.36990741e-05 -6.97960558e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.37090741e-05 -6.97959565e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.37190741e-05 -6.97959029e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.37290741e-05 -6.97958741e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.37390741e-05 -6.97958588e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.37490741e-05 -6.97958506e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.37590741e-05 -6.97958462e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.37690741e-05 -6.97958439e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.37790741e-05 -6.97958427e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.37890741e-05 -6.97958421e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.37990741e-05 -6.97958418e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.38090741e-05 -6.97958416e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.38190741e-05 -6.97958415e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.38290741e-05 -6.97958414e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 4.38390741e-05 -6.97958414e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.38490741e-05 -6.97958414e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.38590741e-05 -6.97958414e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.38690741e-05 -6.97958413e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.38790741e-05 -6.97958413e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.38890741e-05 -6.97958413e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.38990741e-05 -6.97958413e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.39090741e-05 -6.97958413e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.39190741e-05 -6.97958413e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.39290741e-05 -6.97958413e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.39390741e-05 -6.97958413e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.39490741e-05 -6.97958413e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.39590741e-05 -6.97958413e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.39690741e-05 -6.97958413e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.39790741e-05 -6.97958413e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 4.39890741e-05 -6.97958413e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.39990741e-05 -6.97958412e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.40000000e-05 -6.97958412e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.40000100e-05 -6.97958412e-01  5.91580955e-08  0.00000000e+00  1.08000000e+00 
 4.40000300e-05 -6.97958412e-01  5.91581079e-08  0.00000000e+00  8.40000000e-01 
 4.40000348e-05 -6.97958412e-01  5.91581094e-08  0.00000000e+00  7.82500000e-01 
 4.40000432e-05 -6.97958412e-01  5.91580909e-08  0.00000000e+00  6.81875000e-01 
 4.40000525e-05 -6.97958412e-01  5.91580914e-08  0.00000000e+00  5.70468750e-01 
 4.40000710e-05 -6.97958413e-01  5.91581056e-08  0.00000000e+00  3.47656250e-01 
 4.40001000e-05 -6.97958413e-01  5.91580989e-08  0.00000000e+00  0.00000000e+00 
 4.40001037e-05 -6.97958413e-01  5.91581061e-08  0.00000000e+00  0.00000000e+00 
 4.40001111e-05 -6.97958413e-01  5.91581026e-08  0.00000000e+00  0.00000000e+00 
 4.40001260e-05 -6.97958413e-01  5.91581026e-08  0.00000000e+00  0.00000000e+00 
 4.40001557e-05 -6.97958413e-01  5.91580964e-08  0.00000000e+00  0.00000000e+00 
 4.40002151e-05 -6.97958413e-01  5.91580998e-08  0.00000000e+00  0.00000000e+00 
 4.40003340e-05 -6.97958413e-01  5.91581003e-08  0.00000000e+00  0.00000000e+00 
 4.40005716e-05 -6.97958413e-01  5.91580995e-08  0.00000000e+00  0.00000000e+00 
 4.40010470e-05 -6.97958414e-01  5.91581003e-08  0.00000000e+00  0.00000000e+00 
 4.40019976e-05 -6.97958416e-01  5.91581004e-08  0.00000000e+00  0.00000000e+00 
 4.40038990e-05 -6.97958420e-01  5.91580998e-08  0.00000000e+00  0.00000000e+00 
 4.40050000e-05 -6.97958422e-01  5.91580999e-08  1.01643954e-11  0.00000000e+00 
 4.40050100e-05 -6.97958422e-01  1.37606005e-05  1.20000000e-01  0.00000000e+00 
 4.40050300e-05 -6.97958422e-01 -9.62050326e-06  3.60000000e-01  0.00000000e+00 
 4.40050348e-05 -6.97958422e-01 -1.00945092e-05  4.17500000e-01  0.00000000e+00 
 4.40050432e-05 -6.97958422e-01 -1.18922702e-05  5.18125000e-01  0.00000000e+00 
 4.40050525e-05 -6.97958422e-01 -2.73479544e-05  6.29531250e-01  0.00000000e+00 
 4.40050613e-05 -6.97958422e-01 -6.18408253e-05  7.35649708e-01  0.00000000e+00 
 4.40050692e-05 -6.97958422e-01 -1.06557592e-04  8.30309784e-01  0.00000000e+00 
 4.40050784e-05 -6.97958422e-01 -1.39552819e-04  9.40877960e-01  0.00000000e+00 
 4.40050887e-05 -6.97958422e-01 -1.65560018e-04  1.06412928e+00  0.00000000e+00 
 4.40050968e-05 -6.97958422e-01 -1.48615616e-04  1.16217987e+00  0.00000000e+00 
 4.40051000e-05 -6.97958422e-01 -8.10041840e-05  1.20000000e+00  0.00000000e+00 
 4.40051007e-05 -6.97958422e-01 -6.82191515e-05  1.20000000e+00  0.00000000e+00 
 4.40051022e-05 -6.97958422e-01  3.29790045e-06  1.20000000e+00  0.00000000e+00 
 4.40051047e-05 -6.97958422e-01  1.97271656e-04  1.20000000e+00  0.00000000e+00 
 4.40051078e-05 -6.97958422e-01  4.22193939e-04  1.20000000e+00  0.00000000e+00 
 4.40051135e-05 -6.97958422e-01  5.91099482e-04  1.20000000e+00  0.00000000e+00 
 4.40051196e-05 -6.97958422e-01  5.72166713e-04  1.20000000e+00  0.00000000e+00 
 4.40051255e-05 -6.97958422e-01  5.81542805e-04  1.20000000e+00  0.00000000e+00 
 4.40051300e-05 -6.97958422e-01  4.18426781e-04  1.20000000e+00  0.00000000e+00 
 4.40051354e-05 -6.97958422e-01  2.57642489e-05  1.20000000e+00  0.00000000e+00 
 4.40051403e-05 -6.97958422e-01 -3.07715552e-04  1.20000000e+00  0.00000000e+00 
 4.40051479e-05 -6.97958422e-01 -4.74235699e-04  1.20000000e+00  0.00000000e+00 
 4.40051539e-05 -6.97958422e-01 -3.79491373e-04  1.20000000e+00  0.00000000e+00 
 4.40051610e-05 -6.97958422e-01 -2.06555474e-04  1.20000000e+00  0.00000000e+00 
 4.40051685e-05 -6.97958422e-01 -6.95927441e-05  1.20000000e+00  0.00000000e+00 
 4.40051780e-05 -6.97958422e-01  1.17874342e-05  1.20000000e+00  0.00000000e+00 
 4.40051899e-05 -6.97958422e-01  3.59278311e-05  1.20000000e+00  0.00000000e+00 
 4.40052067e-05 -6.97958422e-01  2.63056376e-05  1.20000000e+00  0.00000000e+00 
 4.40052316e-05 -6.97958423e-01  7.89038611e-06  1.20000000e+00  0.00000000e+00 
 4.40052761e-05 -6.97958423e-01 -2.62215373e-06  1.20000000e+00  0.00000000e+00 
 4.40053399e-05 -6.97958423e-01 -2.32973533e-06  1.20000000e+00  0.00000000e+00 
 4.40054442e-05 -6.97958423e-01 -3.28968687e-07  1.20000000e+00  0.00000000e+00 
 4.40055892e-05 -6.97958424e-01  1.79550001e-07  1.20000000e+00  0.00000000e+00 
 4.40058750e-05 -6.97958425e-01  1.09615892e-07  1.20000000e+00  0.00000000e+00 
 4.40064466e-05 -6.97958427e-01  5.78485264e-08  1.20000000e+00  0.00000000e+00 
 4.40075897e-05 -6.97958431e-01  5.78567485e-08  1.20000000e+00  0.00000000e+00 
 4.40091369e-05 -6.97958436e-01  5.91463298e-08  1.20000000e+00  0.00000000e+00 
 4.40108262e-05 -6.97958441e-01  5.91684885e-08  1.20000000e+00  0.00000000e+00 
 4.40128447e-05 -6.97958446e-01  5.91582797e-08  1.20000000e+00  0.00000000e+00 
 4.40149679e-05 -6.97958451e-01  5.91580273e-08  1.20000000e+00  0.00000000e+00 
 4.40173792e-05 -6.97958456e-01  5.91580986e-08  1.20000000e+00  0.00000000e+00 
 4.40199215e-05 -6.97958461e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 4.40227407e-05 -6.97958466e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.40257252e-05 -6.97958470e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40289925e-05 -6.97958474e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40324656e-05 -6.97958478e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 4.40362450e-05 -6.97958481e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40402829e-05 -6.97958484e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.40446727e-05 -6.97958486e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40493944e-05 -6.97958489e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40545443e-05 -6.97958490e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.40601338e-05 -6.97958492e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.40662764e-05 -6.97958493e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.40730266e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.40805393e-05 -6.97958495e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.40889415e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.40984798e-05 -6.97958496e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.41084798e-05 -6.97958496e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.41184798e-05 -6.97958496e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.41284798e-05 -6.97958496e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.41384798e-05 -6.97958496e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.41484798e-05 -6.97958496e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.41584798e-05 -6.97958496e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.41684798e-05 -6.97958496e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.41784798e-05 -6.97958496e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.41884798e-05 -6.97958496e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.41984798e-05 -6.97958496e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.42084798e-05 -6.97958495e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.42184798e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.42284798e-05 -6.97958495e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.42384798e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.42484798e-05 -6.97958495e-01  5.91580998e-08  1.20000000e+00  0.00000000e+00 
 4.42584798e-05 -6.97958495e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.42684798e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.42784798e-05 -6.97958495e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.42884798e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.42984798e-05 -6.97958495e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.43084798e-05 -6.97958495e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.43184798e-05 -6.97958495e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.43284798e-05 -6.97958495e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.43384798e-05 -6.97958495e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.43484798e-05 -6.97958494e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.43584798e-05 -6.97958494e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 4.43684798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.43784798e-05 -6.97958494e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.43884798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.43984798e-05 -6.97958494e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.44084798e-05 -6.97958494e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.44184798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.44284798e-05 -6.97958494e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.44384798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.44484798e-05 -6.97958494e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.44584798e-05 -6.97958494e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.44684798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.44784798e-05 -6.97958494e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 4.44884798e-05 -6.97958494e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 4.44984798e-05 -6.97958493e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.45001000e-05 -6.97958493e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 4.45001100e-05 -6.97958493e-01 -8.50359511e-06  1.08000000e+00  0.00000000e+00 
 4.45001300e-05 -6.97958493e-01  7.92570868e-06  8.40000000e-01  0.00000000e+00 
 4.45001348e-05 -6.97958493e-01  6.26393420e-06  7.82500000e-01  0.00000000e+00 
 4.45001432e-05 -6.97958493e-01  7.51882814e-06  6.81875000e-01  0.00000000e+00 
 4.45001525e-05 -6.97958493e-01  2.17851949e-05  5.70468750e-01  0.00000000e+00 
 4.45001608e-05 -6.97958493e-01  4.53765715e-05  4.70421774e-01  0.00000000e+00 
 4.45001695e-05 -6.97958493e-01  7.00057397e-05  3.66295610e-01  0.00000000e+00 
 4.45001796e-05 -6.97958493e-01  7.26921844e-05  2.45262936e-01  0.00000000e+00 
 4.45001903e-05 -6.97958493e-01  5.87025903e-05  1.16329205e-01  0.00000000e+00 
 4.45002000e-05 -6.97958493e-01 -6.98045641e-06  0.00000000e+00  0.00000000e+00 
 4.45002010e-05 -6.97958493e-01  1.21714376e-06  0.00000000e+00  0.00000000e+00 
 4.45002029e-05 -6.97958493e-01 -4.50110128e-05  0.00000000e+00  0.00000000e+00 
 4.45002067e-05 -6.97958493e-01 -2.37418593e-04  0.00000000e+00  0.00000000e+00 
 4.45002115e-05 -6.97958493e-01 -4.28707209e-04  0.00000000e+00  0.00000000e+00 
 4.45002173e-05 -6.97958493e-01 -4.75268043e-04  0.00000000e+00  0.00000000e+00 
 4.45002231e-05 -6.97958493e-01 -3.43605161e-04  0.00000000e+00  0.00000000e+00 
 4.45002288e-05 -6.97958493e-01 -1.40541276e-04  0.00000000e+00  0.00000000e+00 
 4.45002339e-05 -6.97958493e-01  2.64208181e-05  0.00000000e+00  0.00000000e+00 
 4.45002380e-05 -6.97958493e-01  1.61630609e-04  0.00000000e+00  0.00000000e+00 
 4.45002430e-05 -6.97958493e-01  3.19802096e-04  0.00000000e+00  0.00000000e+00 
 4.45002481e-05 -6.97958493e-01  4.09742640e-04  0.00000000e+00  0.00000000e+00 
 4.45002529e-05 -6.97958493e-01  3.80476134e-04  0.00000000e+00  0.00000000e+00 
 4.45002575e-05 -6.97958493e-01  2.60181617e-04  0.00000000e+00  0.00000000e+00 
 4.45002632e-05 -6.97958493e-01  9.27673400e-05  0.00000000e+00  0.00000000e+00 
 4.45002695e-05 -6.97958493e-01 -2.11838054e-05  0.00000000e+00  0.00000000e+00 
 4.45002780e-05 -6.97958493e-01 -7.30427785e-05  0.00000000e+00  0.00000000e+00 
 4.45002889e-05 -6.97958493e-01 -6.37600726e-05  0.00000000e+00  0.00000000e+00 
 4.45003032e-05 -6.97958493e-01 -3.21928679e-05  0.00000000e+00  0.00000000e+00 
 4.45003217e-05 -6.97958493e-01 -7.99471045e-06  0.00000000e+00  0.00000000e+00 
 4.45003470e-05 -6.97958493e-01  1.66139448e-06  0.00000000e+00  0.00000000e+00 
 4.45003849e-05 -6.97958493e-01  2.26715131e-06  0.00000000e+00  0.00000000e+00 
 4.45004543e-05 -6.97958493e-01  7.82108953e-07  0.00000000e+00  0.00000000e+00 
 4.45005779e-05 -6.97958493e-01  1.59041849e-07  0.00000000e+00  0.00000000e+00 
 4.45007598e-05 -6.97958492e-01  5.84659486e-08  0.00000000e+00  0.00000000e+00 
 4.45011103e-05 -6.97958492e-01  4.25371968e-08  0.00000000e+00  0.00000000e+00 
 4.45018112e-05 -6.97958490e-01  5.53966453e-08  0.00000000e+00  0.00000000e+00 
 4.45032131e-05 -6.97958488e-01  5.94556397e-08  0.00000000e+00  0.00000000e+00 
 4.45051000e-05 -6.97958484e-01  5.92278339e-08  0.00000000e+00  0.00000000e+00 
 4.45051182e-05 -6.97958484e-01  5.92042021e-08  0.00000000e+00  2.18077091e-01 
 4.45051252e-05 -6.97958484e-01  5.91961861e-08  0.00000000e+00  3.02187637e-01 
 4.45051374e-05 -6.97958484e-01  5.91847724e-08  0.00000000e+00  4.49381091e-01 
 4.45051510e-05 -6.97925086e-01  5.91756597e-08  0.00000000e+00  6.12345273e-01 
 4.45051782e-05 -6.97837305e-01  5.91648833e-08  0.00000000e+00  9.38273636e-01 
 4.45052000e-05 -6.97759100e-01  5.91608954e-08  0.00000000e+00  1.20000000e+00 
 4.45052029e-05 -6.97748099e-01  5.91606586e-08  0.00000000e+00  1.20000000e+00 
 4.45052088e-05 -6.97726100e-01  5.91602245e-08  0.00000000e+00  1.20000000e+00 
 4.45052206e-05 -6.97682120e-01  5.91595709e-08  0.00000000e+00  1.20000000e+00 
 4.45052441e-05 -6.97594237e-01  5.91587694e-08  0.00000000e+00  1.20000000e+00 
 4.45052911e-05 -6.97418780e-01  5.91581188e-08  0.00000000e+00  1.20000000e+00 
 4.45053852e-05 -6.97069101e-01  5.91579173e-08  0.00000000e+00  1.20000000e+00 
 4.45055733e-05 -6.96374651e-01  5.91580216e-08  0.00000000e+00  1.20000000e+00 
 4.45059496e-05 -6.95005136e-01  5.91580990e-08  0.00000000e+00  1.20000000e+00 
 4.45067021e-05 -6.92341749e-01  5.91581050e-08  0.00000000e+00  1.20000000e+00 
 4.45082072e-05 -6.87303020e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45107548e-05 -6.79577840e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 4.45135648e-05 -6.72110680e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.45163787e-05 -6.65611887e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45191817e-05 -6.59989115e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45219063e-05 -6.55234145e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 4.45246289e-05 -6.51091967e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45273172e-05 -6.47523406e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45300204e-05 -6.44390526e-01  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 4.45327096e-05 -6.41669740e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45354121e-05 -6.39282400e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.45381055e-05 -6.37205374e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45408072e-05 -6.35386535e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45435019e-05 -6.33802858e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45462014e-05 -6.32417772e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45488958e-05 -6.31210884e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.45516700e-05 -6.30127814e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.45545842e-05 -6.29141362e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.45576328e-05 -6.28252716e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45608529e-05 -6.27450527e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.45642339e-05 -6.26736744e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.45678112e-05 -6.26102430e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 4.45715860e-05 -6.25545859e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.45755980e-05 -6.25059340e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45798612e-05 -6.24639394e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.45844223e-05 -6.24279477e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45893106e-05 -6.23975365e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.45945860e-05 -6.23721292e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.46003000e-05 -6.23512719e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.46065373e-05 -6.23344390e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.46133866e-05 -6.23211701e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.46209800e-05 -6.23109794e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.46294757e-05 -6.23034194e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.46391035e-05 -6.22980436e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.46491035e-05 -6.22947257e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.46591035e-05 -6.22928145e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.46691035e-05 -6.22917329e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.46791035e-05 -6.22911290e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.46891035e-05 -6.22907955e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 4.46991035e-05 -6.22906131e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.47091035e-05 -6.22905139e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.47191035e-05 -6.22904605e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.47291035e-05 -6.22904317e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.47391035e-05 -6.22904164e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.47491035e-05 -6.22904082e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.47591035e-05 -6.22904039e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.47691035e-05 -6.22904016e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.47791035e-05 -6.22904004e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.47891035e-05 -6.22903997e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.47991035e-05 -6.22903994e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.48091035e-05 -6.22903992e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.48191035e-05 -6.22903991e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.48291035e-05 -6.22903991e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.48391035e-05 -6.22903991e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.48491035e-05 -6.22903990e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.48591035e-05 -6.22903990e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.48691035e-05 -6.22903990e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.48791035e-05 -6.22903990e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.48891035e-05 -6.22903990e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.48991035e-05 -6.22903990e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.49091035e-05 -6.22903990e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 4.49191035e-05 -6.22903990e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 4.49291035e-05 -6.22903990e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.49391035e-05 -6.22903990e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 4.49491035e-05 -6.22903990e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 4.49591035e-05 -6.22903990e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
